# key Si N C H F r(Si) r(N) r(C) r(H) r(F)
3.280000000000000000e+03 9.350708733424783148e+00 9.830818472793781737e+00 4.778235025148605075e+01 0.000000000000000000e+00 9.442158207590306773e+00 1.223818073010173590e-01 1.286654697785757084e-01 6.253740275284260797e-01 0.000000000000000000e+00 1.235786953919808528e-01
3.290000000000000000e+03 9.188464118041581585e+00 9.613234965347640326e+00 4.674714956405097155e+01 0.000000000000000000e+00 9.322602280348759152e+00 1.227232009555091069e-01 1.283965362794864118e-01 6.243654822335025223e-01 0.000000000000000000e+00 1.245147805315019451e-01
3.300000000000000000e+03 9.107103095079045474e+00 9.663771988421286707e+00 4.649298597194388094e+01 0.000000000000000000e+00 9.285237140948563450e+00 1.221624850657108685e-01 1.296296296296296224e-01 6.236559139784946248e-01 0.000000000000000000e+00 1.245519713261648703e-01
3.310000000000000000e+03 9.103078982597052615e+00 9.571619812583666231e+00 4.660865684962070077e+01 0.000000000000000000e+00 9.281570727353859240e+00 1.220825852782764787e-01 1.283662477558348280e-01 6.250748055056851715e-01 0.000000000000000000e+00 1.244763614602034663e-01
3.320000000000000000e+03 8.950617283950615288e+00 9.722222222222221433e+00 4.623015873015872046e+01 0.000000000000000000e+00 9.038800705467370022e+00 1.210494931425163956e-01 1.314847942754919508e-01 6.252236135957066621e-01 0.000000000000000000e+00 1.222420989862850332e-01
3.330000000000000000e+03 8.884523029906132408e+00 9.670377646802005955e+00 4.610347085789128130e+01 0.000000000000000000e+00 9.080986684130101239e+00 1.204854943753700391e-01 1.311426879810538848e-01 6.252220248667851310e-01 0.000000000000000000e+00 1.231497927767910006e-01
3.340000000000000000e+03 8.844884488448846227e+00 9.790979097909792372e+00 4.532453245324532531e+01 0.000000000000000000e+00 9.086908690869087479e+00 1.210843373493975944e-01 1.340361445783132543e-01 6.204819277108434283e-01 0.000000000000000000e+00 1.243975903614457784e-01
3.350000000000000000e+03 8.950617283950617065e+00 9.678130511463844954e+00 4.563492063492063266e+01 0.000000000000000000e+00 9.171075837742504788e+00 1.218853197238066594e-01 1.317922545782047317e-01 6.214350045031522551e-01 0.000000000000000000e+00 1.248874211948363816e-01
3.360000000000000000e+03 8.778877887788778978e+00 9.746974697469747539e+00 4.565456545654566156e+01 0.000000000000000000e+00 9.108910891089109896e+00 1.197838486940858566e-01 1.329930951666166428e-01 6.229360552386670191e-01 0.000000000000000000e+00 1.242870009006304399e-01
3.370000000000000000e+03 8.784518373559469850e+00 9.632528810611001191e+00 4.509676016525331477e+01 0.000000000000000000e+00 9.132420091324201294e+00 1.209218796767434906e-01 1.325950314277162534e-01 6.207722238850643670e-01 0.000000000000000000e+00 1.257108650104759029e-01
3.380000000000000000e+03 8.676405489154490169e+00 9.716688800354136291e+00 4.526339088092074547e+01 0.000000000000000000e+00 9.030544488711816697e+00 1.193666260657734457e-01 1.336784409257003592e-01 6.227161997563946949e-01 0.000000000000000000e+00 1.242387332521315418e-01
3.390000000000000000e+03 8.585858585858584746e+00 9.661835748792269030e+00 4.457619675010978710e+01 0.000000000000000000e+00 8.871321914800175179e+00 1.197549770290964738e-01 1.347626339969372200e-01 6.217457886676875933e-01 0.000000000000000000e+00 1.237366003062787129e-01
3.400000000000000000e+03 8.605664488017428226e+00 9.716775599128538943e+00 4.450980392156861853e+01 0.000000000000000000e+00 8.867102396514159324e+00 1.200243087207535642e-01 1.355211182011546722e-01 6.207839562443026038e-01 0.000000000000000000e+00 1.236706168337891182e-01
3.410000000000000000e+03 8.603545179420665434e+00 9.576307825335062418e+00 4.414180717682662447e+01 0.000000000000000000e+00 8.992650237786422807e+00 1.206426189754471051e-01 1.342831160957866088e-01 6.189754471051833740e-01 0.000000000000000000e+00 1.260988178235828983e-01
3.420000000000000000e+03 8.435814455231930964e+00 9.557713052858684222e+00 4.394822006472491438e+01 0.000000000000000000e+00 8.867313915857604201e+00 1.191346739792809306e-01 1.349786715417428395e-01 6.206581352833637766e-01 0.000000000000000000e+00 1.252285191956124255e-01
3.430000000000000000e+03 8.300653594771240762e+00 9.498910675381262436e+00 4.396514161220043349e+01 0.000000000000000000e+00 8.671023965141611001e+00 1.178472007423445739e-01 1.348592638416331591e-01 6.241880606248066954e-01 0.000000000000000000e+00 1.231054747912155856e-01
3.440000000000000000e+03 8.240921939552075415e+00 9.545553381169817442e+00 4.372689715155467383e+01 0.000000000000000000e+00 8.567079799956511366e+00 1.175923053056158879e-01 1.362085013962147095e-01 6.239528389699038335e-01 0.000000000000000000e+00 1.222463543282655968e-01
3.450000000000000000e+03 8.394079964656505410e+00 9.763640379942566838e+00 4.395847139385907099e+01 0.000000000000000000e+00 8.747514910536780874e+00 1.184538653366583594e-01 1.377805486284289227e-01 6.203241895261845107e-01 0.000000000000000000e+00 1.234413965087281795e-01
3.460000000000000000e+03 8.488888888888887152e+00 9.844444444444443221e+00 4.475555555555554577e+01 0.000000000000000000e+00 8.799999999999998934e+00 1.180834621329211742e-01 1.369397217928902677e-01 6.225656877897990382e-01 0.000000000000000000e+00 1.224111282843894921e-01
3.470000000000000000e+03 8.411423471664432938e+00 9.906291834002674435e+00 4.497991967871484320e+01 0.000000000000000000e+00 8.701472556894241706e+00 1.168267740935853699e-01 1.375890920359466862e-01 6.247288503253796144e-01 0.000000000000000000e+00 1.208552835450883156e-01
3.480000000000000000e+03 8.322087269455689551e+00 1.000899685110211479e+01 4.538911381016644242e+01 0.000000000000000000e+00 8.412055780476832112e+00 1.153726223885250951e-01 1.387589647645774971e-01 6.292485188649828975e-01 0.000000000000000000e+00 1.166198939819145658e-01
3.490000000000000000e+03 8.202681208816178682e+00 9.929561463303794966e+00 4.526244035446489988e+01 0.000000000000000000e+00 8.361735969097932042e+00 1.143128562381253988e-01 1.383787207093096772e-01 6.307789740341989138e-01 0.000000000000000000e+00 1.165294490183660520e-01
3.500000000000000000e+03 8.224513172966782193e+00 9.965635738831615242e+00 4.646048109965635575e+01 0.000000000000000000e+00 8.453608247422680577e+00 1.125039172673143184e-01 1.363209025383892159e-01 6.355374490755248962e-01 0.000000000000000000e+00 1.156377311187715418e-01
3.510000000000000000e+03 8.145106091718002261e+00 9.993155373032170274e+00 4.697695642254164028e+01 0.000000000000000000e+00 8.259183207848506569e+00 1.110074626865671654e-01 1.361940298507462732e-01 6.402363184079602476e-01 0.000000000000000000e+00 1.125621890547263693e-01
3.520000000000000000e+03 7.978966620941929655e+00 9.990855052583446749e+00 4.677640603566529620e+01 0.000000000000000000e+00 8.321902149062642806e+00 1.091989987484355412e-01 1.367334167709637061e-01 6.401752190237797180e-01 0.000000000000000000e+00 1.138923654568210209e-01
3.530000000000000000e+03 7.903780068728520902e+00 9.965635738831613466e+00 4.675830469644902365e+01 0.000000000000000000e+00 8.316151202749139770e+00 1.083542713567839239e-01 1.366206030150753648e-01 6.410175879396985410e-01 0.000000000000000000e+00 1.140075376884422120e-01
3.540000000000000000e+03 8.008213552361397092e+00 1.001597079625827114e+01 4.734200319415925406e+01 0.000000000000000000e+00 8.418891170431212601e+00 1.085343228200371102e-01 1.357452071737786092e-01 6.416202844774273606e-01 0.000000000000000000e+00 1.141001855287569616e-01
3.550000000000000000e+03 7.907293796864347968e+00 9.975005680527152307e+00 4.703476482617586640e+01 0.000000000000000000e+00 8.179959100204497346e+00 1.081753186198321365e-01 1.364625427416847891e-01 6.434566366179670371e-01 0.000000000000000000e+00 1.119055020205160095e-01
3.560000000000000000e+03 7.843137254901961342e+00 9.848997070092405437e+00 4.672075726842461307e+01 0.000000000000000000e+00 8.068514762226730141e+00 1.082089552238805902e-01 1.358830845771144269e-01 6.445895522388059851e-01 0.000000000000000000e+00 1.113184079601990117e-01
3.570000000000000000e+03 7.920571173583220492e+00 9.950914770191877423e+00 4.665327978580990020e+01 0.000000000000000000e+00 8.232931726907629866e+00 1.088623121741797012e-01 1.367678626188285895e-01 6.412143514259429633e-01 0.000000000000000000e+00 1.131554737810487599e-01
3.580000000000000000e+03 7.786702365015616856e+00 9.839357429718873504e+00 4.674252565818829908e+01 0.000000000000000000e+00 8.009817045961623805e+00 1.075832305795314386e-01 1.359432799013563509e-01 6.458076448828606875e-01 0.000000000000000000e+00 1.106658446362515369e-01
3.590000000000000000e+03 7.680389552899511862e+00 9.783089862771136680e+00 4.632580787959273039e+01 0.000000000000000000e+00 7.945993802567506314e+00 1.070657204566491799e-01 1.363776612156741841e-01 6.457883369330453815e-01 0.000000000000000000e+00 1.107682813946312822e-01
3.600000000000000000e+03 7.853636769299421339e+00 9.995537706381082188e+00 4.732262382864793437e+01 0.000000000000000000e+00 8.054439982150826793e+00 1.072516758074344850e-01 1.365021328458257133e-01 6.462522851919560996e-01 0.000000000000000000e+00 1.099939061547836744e-01
3.610000000000000000e+03 7.682030728122911434e+00 1.002004008016031911e+01 4.700512135381874401e+01 0.000000000000000000e+00 7.993765308394566560e+00 1.056661562021439515e-01 1.378254211332312351e-01 6.465543644716692517e-01 0.000000000000000000e+00 1.099540581929555894e-01
3.620000000000000000e+03 7.658255865427179288e+00 9.915891987605133906e+00 4.667994687915005869e+01 0.000000000000000000e+00 8.012394864984505816e+00 1.059724349157733503e-01 1.372128637059724376e-01 6.459418070444103988e-01 0.000000000000000000e+00 1.108728943338437994e-01
3.630000000000000000e+03 7.599999999999999645e+00 9.955555555555555713e+00 4.668888888888888999e+01 0.000000000000000000e+00 8.111111111111110716e+00 1.050368550368550313e-01 1.375921375921375922e-01 6.452702702702702853e-01 0.000000000000000000e+00 1.121007371007371051e-01
3.640000000000000000e+03 7.560815253122943780e+00 9.949594564979177491e+00 4.628533859303089315e+01 0.000000000000000000e+00 7.999123383738766968e+00 1.053113553113553119e-01 1.385836385836385909e-01 6.446886446886447297e-01 0.000000000000000000e+00 1.114163614163614230e-01
3.650000000000000000e+03 7.531106745252127865e+00 9.845012006112202840e+00 4.645273957651167507e+01 0.000000000000000000e+00 8.011351233355162194e+00 1.048313582497721053e-01 1.370404132482528070e-01 6.466119720449711172e-01 0.000000000000000000e+00 1.115162564570039566e-01
3.660000000000000000e+03 7.450980392156862031e+00 9.803921568627449901e+00 4.616557734204792496e+01 0.000000000000000000e+00 7.995642701525053297e+00 1.043319097010372148e-01 1.372788285539963404e-01 6.464307504575961261e-01 0.000000000000000000e+00 1.119585112873703464e-01
3.670000000000000000e+03 7.385492000876616281e+00 9.861932938856014630e+00 4.643874643874643482e+01 0.000000000000000000e+00 8.064869603331141334e+00 1.029321930360415360e-01 1.374465485644471574e-01 6.472205253512522960e-01 0.000000000000000000e+00 1.124007330482590106e-01
3.680000000000000000e+03 7.400044179368236108e+00 9.896178484647670359e+00 4.649878506737353945e+01 0.000000000000000000e+00 7.841837861718578218e+00 1.032994141227258772e-01 1.381436941103916238e-01 6.490903484427998915e-01 0.000000000000000000e+00 1.094665433240826352e-01
3.690000000000000000e+03 7.275132275132274451e+00 9.898589065255730901e+00 4.629629629629629051e+01 0.000000000000000000e+00 7.694003527336859882e+00 1.022304832713754608e-01 1.390954151177199449e-01 6.505576208178438513e-01 0.000000000000000000e+00 1.081164807930607152e-01
3.700000000000000000e+03 7.215582115980521571e+00 9.805223550243468367e+00 4.645861000442673117e+01 0.000000000000000000e+00 7.702523240371844437e+00 1.013681592039800961e-01 1.377487562189054771e-01 6.526741293532338783e-01 0.000000000000000000e+00 1.082089552238805902e-01
3.710000000000000000e+03 7.273538598839801139e+00 9.817045961624272010e+00 4.707719767960730195e+01 0.000000000000000000e+00 7.898259705488618998e+00 1.009287925696594479e-01 1.362229102167182571e-01 6.532507739938080427e-01 0.000000000000000000e+00 1.095975232198142385e-01
3.720000000000000000e+03 7.340873807939675366e+00 9.736083388777998948e+00 4.703925482368595823e+01 0.000000000000000000e+00 8.205810601020180783e+00 1.015026065624041740e-01 1.346212818153940394e-01 6.504139834406623688e-01 0.000000000000000000e+00 1.134621281815394039e-01
3.730000000000000000e+03 7.311685442898166798e+00 9.807819748177601937e+00 4.740446211619174477e+01 0.000000000000000000e+00 8.283631544068921215e+00 1.004247572815533951e-01 1.347087378640776656e-01 6.510922330097087540e-01 0.000000000000000000e+00 1.137742718446601992e-01
3.740000000000000000e+03 7.281983178397518408e+00 9.805223550243468367e+00 4.776449756529436286e+01 0.000000000000000000e+00 8.123063302346167802e+00 9.978768577494692704e-02 1.343645738550197088e-01 6.545344252350622227e-01 0.000000000000000000e+00 1.113133151349711830e-01
3.750000000000000000e+03 7.459363170786016184e+00 9.908706301491871926e+00 4.851926074370963704e+01 0.000000000000000000e+00 8.283233132932531717e+00 1.005703992794956536e-01 1.335935154608225706e-01 6.541579105373761527e-01 0.000000000000000000e+00 1.116781747223056093e-01
3.760000000000000000e+03 7.473941006875137738e+00 9.824794854734973271e+00 4.825903748059436538e+01 0.000000000000000000e+00 8.338877799955643155e+00 1.011404561824729847e-01 1.329531812725089912e-01 6.530612244897958663e-01 0.000000000000000000e+00 1.128451380552220884e-01
3.770000000000000000e+03 7.311111111111110894e+00 9.866666666666667140e+00 4.866666666666666430e+01 0.000000000000000000e+00 8.333333333333333925e+00 9.856201318154583779e-02 1.330137807070101985e-01 6.560814859197123816e-01 0.000000000000000000e+00 1.123427201917315821e-01
3.780000000000000000e+03 7.377954495250715894e+00 9.896178484647666806e+00 4.850894632206758672e+01 0.000000000000000000e+00 8.659156174066708900e+00 9.910979228486646586e-02 1.329376854599406410e-01 6.516320474777448357e-01 0.000000000000000000e+00 1.163204747774480713e-01
3.790000000000000000e+03 7.260726072607261550e+00 9.834983498349835429e+00 4.844884488448845161e+01 0.000000000000000000e+00 8.426842684268427419e+00 9.815585960737656379e-02 1.329565734681737166e-01 6.549672813801308280e-01 0.000000000000000000e+00 1.139202855443188639e-01
3.800000000000000000e+03 7.429322813938199488e+00 9.883848345386807566e+00 4.843304843304844098e+01 0.000000000000000000e+00 8.590839360070130937e+00 9.994103773584905870e-02 1.329599056603773533e-01 6.515330188679244738e-01 0.000000000000000000e+00 1.155660377358490587e-01
3.810000000000000000e+03 7.197216786257881971e+00 9.719504240052184940e+00 4.822787562513589421e+01 0.000000000000000000e+00 8.327897368993259164e+00 9.795797573246523005e-02 1.322876590707309785e-01 6.564072210713228772e-01 0.000000000000000000e+00 1.133471441254809142e-01
3.820000000000000000e+03 7.278208440999136997e+00 9.754521963824286601e+00 4.799741602067182100e+01 0.000000000000000000e+00 8.204134366925062594e+00 9.938253454866215197e-02 1.331961187885915832e-01 6.553954719200235646e-01 0.000000000000000000e+00 1.120258747427227281e-01
3.830000000000000000e+03 7.343181331620638019e+00 9.612502676086490894e+00 4.804110468850353044e+01 0.000000000000000000e+00 8.370798544208948755e+00 1.000875401225561762e-01 1.310183834257367952e-01 6.548001167201633610e-01 0.000000000000000000e+00 1.140939597315436260e-01
3.840000000000000000e+03 7.321772639691714879e+00 9.633911368015414922e+00 4.814814814814814525e+01 0.000000000000000000e+00 8.499250695782487597e+00 9.947643979057591013e-02 1.308900523560209417e-01 6.541593949970913036e-01 0.000000000000000000e+00 1.154741128563118030e-01
3.850000000000000000e+03 7.336319044572403136e+00 9.660908509277030376e+00 4.826188952868415072e+01 0.000000000000000000e+00 8.594583066751972922e+00 9.933583598036384299e-02 1.308114351718163426e-01 6.534796419289633507e-01 0.000000000000000000e+00 1.163730869188564776e-01
3.860000000000000000e+03 7.224334600760457192e+00 9.590198563582594815e+00 4.790874524714829619e+01 0.000000000000000000e+00 8.534009294465569440e+00 9.861591695501729926e-02 1.309111880046135989e-01 6.539792387543252872e-01 0.000000000000000000e+00 1.164936562860438285e-01
3.870000000000000000e+03 7.220141489804409396e+00 9.633791094465250282e+00 4.785684560965459156e+01 0.000000000000000000e+00 8.572617561381605356e+00 9.852356615559340614e-02 1.314593980692788100e-01 6.530380465644519683e-01 0.000000000000000000e+00 1.169789892106757462e-01
3.880000000000000000e+03 7.126291376765759189e+00 9.529833438751843744e+00 4.813409234661605751e+01 0.000000000000000000e+00 8.538899430740036323e+00 9.718228867165037976e-02 1.299597469810235828e-01 6.564117308798159689e-01 0.000000000000000000e+00 1.164462334675100685e-01
3.890000000000000000e+03 7.038429406850459813e+00 9.607351712614871531e+00 4.782790309106098903e+01 0.000000000000000000e+00 8.458646616541354746e+00 9.650630011454754131e-02 1.317296678121420428e-01 6.557846506300114564e-01 0.000000000000000000e+00 1.159793814432989734e-01
3.900000000000000000e+03 6.900145924536168707e+00 9.422555764019179492e+00 4.757139879091099033e+01 0.000000000000000000e+00 8.380237648530330929e+00 9.547158927026247466e-02 1.303720796077300348e-01 6.582059417363714804e-01 0.000000000000000000e+00 1.159503893856359963e-01
3.910000000000000000e+03 6.763285024154589209e+00 9.472799831968073292e+00 4.770006301197227572e+01 0.000000000000000000e+00 8.107540432682210252e+00 9.387755102040816479e-02 1.314868804664723057e-01 6.620991253644314956e-01 0.000000000000000000e+00 1.125364431486880479e-01
3.920000000000000000e+03 6.629143214509068294e+00 9.360016677089847192e+00 4.730039608088388547e+01 0.000000000000000000e+00 7.921617677715238948e+00 9.309133489461358935e-02 1.314402810304449720e-01 6.642271662763465923e-01 0.000000000000000000e+00 1.112412177985948464e-01
3.930000000000000000e+03 6.591337099811675593e+00 9.332496338146054171e+00 4.758317639673570909e+01 0.000000000000000000e+00 7.846829880728185103e+00 9.237536656891495723e-02 1.307917888563049913e-01 6.668621700879765468e-01 0.000000000000000000e+00 1.099706744868035185e-01
3.940000000000000000e+03 6.528562460765849451e+00 9.248796819418286574e+00 4.762502615609959378e+01 0.000000000000000000e+00 7.825905001046242759e+00 9.165687426556991257e-02 1.298472385428907083e-01 6.686251468860164859e-01 0.000000000000000000e+00 1.098707403055229209e-01
3.950000000000000000e+03 6.545757765269959449e+00 9.360016677089847192e+00 4.767563060245986151e+01 0.000000000000000000e+00 7.838232228476130103e+00 9.165207238762404507e-02 1.310566258026853448e-01 6.675423234092235925e-01 0.000000000000000000e+00 1.097489784004670177e-01
3.960000000000000000e+03 6.586700336700336500e+00 9.511784511784510343e+00 4.797979797979797922e+01 0.000000000000000000e+00 7.954545454545454142e+00 9.144025708442886369e-02 1.320479111890154877e-01 6.660823838737949254e-01 0.000000000000000000e+00 1.104294478527607370e-01
3.970000000000000000e+03 6.658184902459710841e+00 9.499575911789651883e+00 4.868532654792196723e+01 0.000000000000000000e+00 8.163698049194231032e+00 9.119953528899216177e-02 1.301190821957595167e-01 6.668602962532674816e-01 0.000000000000000000e+00 1.118210862619808260e-01
3.980000000000000000e+03 6.628787878787878007e+00 9.469696969696968836e+00 4.852693602693602060e+01 0.000000000000000000e+00 8.059764309764309687e+00 9.119861030689056791e-02 1.302837290098436684e-01 6.676317313259988451e-01 0.000000000000000000e+00 1.108859293572669324e-01
3.990000000000000000e+03 6.535947712418299638e+00 9.508749736453719237e+00 4.866118490406914532e+01 0.000000000000000000e+00 8.180476491671935690e+00 8.967312698871854337e-02 1.304599363610066398e-01 6.676308938385884240e-01 0.000000000000000000e+00 1.122360428116864345e-01
4.000000000000000000e+03 6.495405179615705293e+00 9.335839598997493383e+00 4.870509607351712589e+01 0.000000000000000000e+00 7.832080200501252421e+00 8.975468975468975374e-02 1.290043290043290103e-01 6.730158730158730673e-01 0.000000000000000000e+00 1.082251082251082241e-01
4.010000000000000000e+03 6.488549618320610612e+00 9.351145038167938850e+00 4.936386768447836459e+01 0.000000000000000000e+00 7.782018659881254408e+00 8.890180127832655876e-02 1.281231841952353290e-01 6.763509587449157978e-01 0.000000000000000000e+00 1.066240557815223700e-01
4.020000000000000000e+03 6.548373468525560348e+00 9.378960709759189385e+00 4.940853400929447048e+01 0.000000000000000000e+00 7.942543303760034590e+00 8.936292879792447075e-02 1.279907754396079622e-01 6.742577111559526770e-01 0.000000000000000000e+00 1.083885846065148484e-01
4.030000000000000000e+03 6.518518518518517268e+00 9.333333333333332149e+00 4.958730158730158166e+01 0.000000000000000000e+00 7.915343915343914460e+00 8.886324293133295027e-02 1.272360069244085345e-01 6.759953837276398980e-01 0.000000000000000000e+00 1.079053664166185755e-01
4.040000000000000000e+03 6.322201218231463749e+00 9.367779878176854425e+00 4.938038227263179891e+01 0.000000000000000000e+00 7.687460617517328565e+00 8.689376443418013463e-02 1.287528868360277023e-01 6.786951501154734334e-01 0.000000000000000000e+00 1.056581986143187019e-01
4.050000000000000000e+03 6.352201257861635142e+00 9.517819706498951149e+00 4.987421383647798478e+01 0.000000000000000000e+00 7.568134171907756169e+00 8.664569631112381543e-02 1.298255647698026982e-01 6.802973977695166985e-01 0.000000000000000000e+00 1.032313411495567601e-01
4.060000000000000000e+03 6.212215968313529402e+00 9.422555764019179492e+00 4.938503231186157905e+01 0.000000000000000000e+00 7.546383156139254034e+00 8.560758402757828733e-02 1.298477449008905438e-01 6.805515656420568771e-01 0.000000000000000000e+00 1.039931054294742918e-01
4.070000000000000000e+03 6.184291898577613189e+00 9.420737992166564823e+00 4.897959183673469852e+01 0.000000000000000000e+00 7.544836116264687753e+00 8.573878250928837486e-02 1.306087453558159583e-01 6.790511574735639266e-01 0.000000000000000000e+00 1.046013146613318096e-01
4.080000000000000000e+03 6.328592042877757784e+00 9.565038136466707641e+00 4.904143475572047350e+01 0.000000000000000000e+00 7.668521954236240390e+00 8.716638273708120221e-02 1.317433276547416154e-01 6.754684838160136540e-01 0.000000000000000000e+00 1.056218057921635423e-01
4.090000000000000000e+03 6.299049979347375761e+00 9.541511771995041968e+00 4.931846344485748546e+01 0.000000000000000000e+00 7.806691449814125328e+00 8.632889895273139491e-02 1.307670534956127950e-01 6.759128219643362190e-01 0.000000000000000000e+00 1.069912255873195633e-01
4.100000000000000000e+03 6.331471135940409667e+00 9.579971032485000038e+00 4.941030415890751470e+01 0.000000000000000000e+00 7.738464721704945148e+00 8.666100254885301946e-02 1.311243273860096259e-01 6.762956669498725315e-01 0.000000000000000000e+00 1.059190031152647954e-01
4.110000000000000000e+03 6.301824212271973202e+00 9.535655058043117194e+00 4.935737976782752412e+01 0.000000000000000000e+00 7.587064676616915193e+00 8.658501851324408582e-02 1.310168043292509188e-01 6.781543719737966880e-01 0.000000000000000000e+00 1.042438051837083490e-01
4.120000000000000000e+03 6.295601417552637358e+00 9.589326662497393627e+00 4.934333958724202773e+01 0.000000000000000000e+00 7.442151344590369533e+00 8.663224325874928355e-02 1.319563970166379718e-01 6.790017211703959221e-01 0.000000000000000000e+00 1.024096385542168641e-01
4.130000000000000000e+03 6.242197253433206861e+00 9.446525176862254014e+00 4.900124843945067710e+01 0.000000000000000000e+00 7.386600083229295066e+00 8.660508083140877611e-02 1.310623556581986260e-01 6.798498845265589230e-01 0.000000000000000000e+00 1.024826789838337165e-01
4.140000000000000000e+03 6.198608475648321736e+00 9.572000843348089205e+00 4.969428631667719287e+01 0.000000000000000000e+00 7.421463208939487188e+00 8.504483656349436094e-02 1.313277408157361992e-01 6.818050332658374124e-01 0.000000000000000000e+00 1.018223893549320275e-01
4.150000000000000000e+03 6.130268199233715798e+00 9.514687100893997496e+00 5.021285653469561083e+01 0.000000000000000000e+00 7.428693060876968346e+00 8.364798141155968536e-02 1.298286378158582666e-01 6.851582921870461584e-01 0.000000000000000000e+00 1.013650885855358758e-01
4.160000000000000000e+03 6.149279050042408379e+00 9.499575911789651883e+00 5.023324851569125826e+01 0.000000000000000000e+00 7.357930449533502504e+00 8.396062536189924375e-02 1.297046902142443559e-01 6.858714533873769836e-01 0.000000000000000000e+00 1.004632310364794445e-01
4.170000000000000000e+03 6.068376068376068133e+00 9.465811965811964157e+00 5.034188034188034067e+01 0.000000000000000000e+00 7.457264957264956529e+00 8.275058275058275181e-02 1.290792540792540799e-01 6.864801864801864939e-01 0.000000000000000000e+00 1.016899766899766883e-01
4.180000000000000000e+03 6.066411238825031305e+00 9.514687100893997496e+00 5.042571306939122877e+01 0.000000000000000000e+00 7.449978714346530140e+00 8.258475804114749630e-02 1.295276731382208057e-01 6.864676905244856409e-01 0.000000000000000000e+00 1.014198782961460432e-01
4.190000000000000000e+03 6.056728513542331882e+00 9.447643420772017464e+00 5.075709106419278527e+01 0.000000000000000000e+00 7.464278097675409285e+00 8.215215504772924171e-02 1.281457911483945555e-01 6.884582007520971825e-01 0.000000000000000000e+00 1.012438530517789925e-01
4.200000000000000000e+03 6.064461407972857820e+00 9.393553859202713241e+00 5.082697201017811039e+01 0.000000000000000000e+00 7.294317217981339141e+00 8.242074927953890739e-02 1.276657060518731901e-01 6.907780979827089496e-01 0.000000000000000000e+00 9.913544668587896680e-02
4.210000000000000000e+03 5.965133375341314270e+00 9.241755933627388231e+00 5.066162570888467798e+01 0.000000000000000000e+00 7.477420709934886389e+00 8.132875143184421785e-02 1.260022909507445554e-01 6.907216494845360710e-01 0.000000000000000000e+00 1.019473081328751418e-01
4.220000000000000000e+03 6.085150571131880071e+00 9.325025960539980119e+00 5.034267912772585873e+01 0.000000000000000000e+00 7.788161993769470826e+00 8.274498729172549694e-02 1.268003388873199799e-01 6.845523863315448043e-01 0.000000000000000000e+00 1.059022874894097743e-01
4.230000000000000000e+03 6.014271151885830058e+00 9.255861365953109043e+00 4.974515800203872828e+01 0.000000000000000000e+00 7.849133537206930633e+00 8.254057078903190292e-02 1.270285394515948407e-01 6.827084499160603892e-01 0.000000000000000000e+00 1.077224398433128116e-01
4.240000000000000000e+03 6.012593946780418364e+00 9.161080641885028797e+00 4.966483851310176334e+01 0.000000000000000000e+00 7.800121876904325902e+00 8.277404921700223794e-02 1.261185682326621815e-01 6.837248322147650992e-01 0.000000000000000000e+00 1.073825503355704675e-01
4.250000000000000000e+03 5.951655494617102526e+00 8.957952468007311708e+00 4.980702823481616548e+01 0.000000000000000000e+00 7.617306520414381055e+00 8.228025835439482794e-02 1.238416175231676492e-01 6.885706262285874457e-01 0.000000000000000000e+00 1.053074978938500356e-01
4.260000000000000000e+03 5.984477124183006147e+00 9.232026143790848849e+00 4.997957516339869244e+01 0.000000000000000000e+00 7.455065359477123899e+00 8.237278605566489276e-02 1.270733764408209232e-01 6.879392746696654237e-01 0.000000000000000000e+00 1.026145628338487464e-01
4.270000000000000000e+03 6.143552311435524160e+00 9.286293592862937984e+00 5.028386050283861408e+01 0.000000000000000000e+00 7.725060827250609385e+00 8.365543898398675182e-02 1.264494754279403554e-01 6.847045831032578800e-01 0.000000000000000000e+00 1.051905024848150128e-01
4.280000000000000000e+03 6.188466947960619358e+00 9.182238296162347879e+00 5.057263411693791966e+01 0.000000000000000000e+00 7.815953385573639167e+00 8.390084445655135448e-02 1.244892399891037865e-01 6.856442386270771294e-01 0.000000000000000000e+00 1.059656769272677712e-01
4.290000000000000000e+03 6.115107913669064033e+00 9.072741806554754262e+00 5.021982414068744305e+01 0.000000000000000000e+00 7.973621103117505271e+00 8.333333333333332871e-02 1.236383442265795163e-01 6.843681917211329457e-01 0.000000000000000000e+00 1.086601307189542509e-01
4.300000000000000000e+03 6.033452807646356497e+00 9.099960175228993364e+00 4.994026284348865374e+01 0.000000000000000000e+00 7.825567502986857882e+00 8.276427205681508026e-02 1.248292816170445269e-01 6.850587271237367215e-01 0.000000000000000000e+00 1.073477192024037130e-01
4.310000000000000000e+03 6.020994256288374480e+00 8.991879580114874315e+00 4.979203802733214701e+01 0.000000000000000000e+00 7.724301841948901348e+00 8.301474604041507444e-02 1.239759694156198772e-01 6.865101037684325780e-01 0.000000000000000000e+00 1.064991807755324982e-01
4.320000000000000000e+03 5.973715651135005800e+00 9.040223018717641779e+00 5.001991238550378682e+01 0.000000000000000000e+00 7.626443647949024296e+00 8.221430528912031244e-02 1.244176486708687274e-01 6.884077829542339932e-01 0.000000000000000000e+00 1.049602630857769253e-01
