# key Si O C H F r(Si) r(O) r(C) r(H) r(F)
1.020000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.030000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.040000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.050000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.060000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.070000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.080000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.090000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.100000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.110000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.120000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.130000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.140000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.150000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.160000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.170000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.180000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.190000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.200000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.210000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.220000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.230000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.240000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.250000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.260000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.270000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.280000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.290000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.300000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.310000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.320000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.330000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.340000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.350000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.360000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.370000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.380000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.390000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.400000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.410000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.420000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.430000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.440000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.450000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.460000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.470000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.480000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.490000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.500000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.510000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.520000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.530000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.540000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.550000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.560000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.570000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.580000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.590000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.600000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.610000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.620000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.630000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.640000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.650000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.660000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.670000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.680000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.690000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.700000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.710000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.720000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.730000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.740000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.750000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.760000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.770000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.780000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.790000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.800000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.810000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.820000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.830000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.840000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.850000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.860000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.870000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.880000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.890000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.900000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.910000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.920000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.930000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.940000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.950000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.960000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.970000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.980000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
1.990000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.000000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.010000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.020000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.030000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.040000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.050000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.060000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.070000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.080000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.090000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.100000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.110000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.120000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.130000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.140000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.150000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.160000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.170000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.180000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.190000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.200000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.210000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.220000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.230000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.240000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.250000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.260000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.270000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.280000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.290000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.300000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.310000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.320000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.330000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.340000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.350000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.360000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.370000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.380000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.390000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.400000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.410000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.420000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.430000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.440000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.450000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.460000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.470000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.480000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.490000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.500000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.510000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.520000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.530000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.540000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.550000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.560000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.570000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.580000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.590000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.600000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.610000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.620000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.630000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.640000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.650000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.660000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.670000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.680000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.690000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.700000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.710000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.720000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.730000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.740000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.750000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.760000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.770000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.780000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.790000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.800000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.810000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.820000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.830000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.840000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.850000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.860000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.870000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.880000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.890000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.900000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.910000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.920000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.930000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.940000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.950000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.960000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.970000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.980000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
2.990000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.000000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.010000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.020000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.030000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.040000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.050000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.060000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.070000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.080000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.090000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.100000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.110000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.120000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.130000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.140000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.150000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.160000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.170000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.180000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.190000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.200000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.210000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.220000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.230000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.240000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.250000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.260000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.270000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.280000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.290000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.300000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.310000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.320000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.330000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.340000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.350000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.360000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.370000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.380000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.390000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.400000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.410000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.420000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.430000000000000000e+03 2.685185185185179080e+01 8.333333333333314386e+00 5.092592592592581013e+01 0.000000000000000000e+00 1.851851851851847641e+00 3.052631578947368474e-01 9.473684210526316096e-02 5.789473684210526550e-01 0.000000000000000000e+00 2.105263157894736795e-02
3.440000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.450000000000000000e+03 nan nan nan nan nan nan nan nan nan nan
3.460000000000000000e+03 3.037037037037037379e+01 6.666666666666666963e+00 4.074074074074074758e+01 0.000000000000000000e+00 4.444444444444444642e+00 3.693693693693693714e-01 8.108108108108108558e-02 4.954954954954954860e-01 0.000000000000000000e+00 5.405405405405405705e-02
3.470000000000000000e+03 3.253968253968240987e+01 7.142857142857113928e+00 4.841269841269821939e+01 0.000000000000000000e+00 3.174603174603161548e+00 3.565217391304347783e-01 7.826086956521739746e-02 5.304347826086956985e-01 0.000000000000000000e+00 3.478260869565217434e-02
3.480000000000000000e+03 3.034188034188040817e+01 7.264957264957280891e+00 4.444444444444454234e+01 0.000000000000000000e+00 2.991452991452997701e+00 3.567839195979899403e-01 8.542713567839195499e-02 5.226130653266332082e-01 0.000000000000000000e+00 3.517587939698492427e-02
3.490000000000000000e+03 3.009259259259252417e+01 4.166666666666657193e+00 4.629629629629619103e+01 0.000000000000000000e+00 3.703703703703695282e+00 3.571428571428571508e-01 4.945054945054944834e-02 5.494505494505494969e-01 0.000000000000000000e+00 4.395604395604395948e-02
3.500000000000000000e+03 3.111111111111111072e+01 7.301587301587301404e+00 4.571428571428571530e+01 0.000000000000000000e+00 3.492063492063492092e+00 3.550724637681159646e-01 8.333333333333332871e-02 5.217391304347825942e-01 0.000000000000000000e+00 3.985507246376811252e-02
3.510000000000000000e+03 2.142857142857134178e+01 9.523809523809484645e+00 4.682539682539663772e+01 0.000000000000000000e+00 7.936507936507903871e-01 2.727272727272727071e-01 1.212121212121212155e-01 5.959595959595959114e-01 0.000000000000000000e+00 1.010101010101010187e-02
3.520000000000000000e+03 2.525252525252522062e+01 6.565656565656557753e+00 4.646464646464640680e+01 0.000000000000000000e+00 1.515151515151513362e+00 3.164556962025316666e-01 8.227848101265822223e-02 5.822784810126582222e-01 0.000000000000000000e+00 1.898734177215189931e-02
3.530000000000000000e+03 2.574525745257447085e+01 6.504065040650392149e+00 4.444444444444435049e+01 0.000000000000000000e+00 2.439024390243897056e+00 3.253424657534246811e-01 8.219178082191780366e-02 5.616438356164383805e-01 0.000000000000000000e+00 3.082191780821917637e-02
3.540000000000000000e+03 2.483660130718950043e+01 5.882352941176460348e+00 4.281045751633979535e+01 0.000000000000000000e+00 2.941176470588230174e+00 3.247863247863247982e-01 7.692307692307692735e-02 5.598290598290598385e-01 0.000000000000000000e+00 3.846153846153846367e-02
3.550000000000000000e+03 2.623456790123450588e+01 6.790123456790107426e+00 4.598765432098754502e+01 0.000000000000000000e+00 2.469135802469129892e+00 3.219696969696969613e-01 8.333333333333332871e-02 5.643939393939394478e-01 0.000000000000000000e+00 3.030303030303030387e-02
3.560000000000000000e+03 2.865497076023393674e+01 6.725146198830413979e+00 4.385964912280704908e+01 0.000000000000000000e+00 4.385964912280704731e+00 3.426573426573426562e-01 8.041958041958041647e-02 5.244755244755244794e-01 0.000000000000000000e+00 5.244755244755244794e-02
3.570000000000000000e+03 2.500000000000002487e+01 6.746031746031753151e+00 3.968253968253972630e+01 0.000000000000000000e+00 3.571428571428575172e+00 3.333333333333333148e-01 8.994708994708994210e-02 5.291005291005290712e-01 0.000000000000000000e+00 4.761904761904761640e-02
3.580000000000000000e+03 2.865497076023383372e+01 8.771929824561377487e+00 3.742690058479521298e+01 0.000000000000000000e+00 1.754385964912275497e+00 3.740458015267175695e-01 1.145038167938931262e-01 4.885496183206106680e-01 0.000000000000000000e+00 2.290076335877862593e-02
3.590000000000000000e+03 2.888888888888888928e+01 6.666666666666666963e+00 4.095238095238095610e+01 0.000000000000000000e+00 3.174603174603174871e+00 3.625498007968127601e-01 8.366533864541832177e-02 5.139442231075697087e-01 0.000000000000000000e+00 3.984063745019920250e-02
3.600000000000000000e+03 2.457912457912449611e+01 6.734006734006711348e+00 4.242424242424227998e+01 0.000000000000000000e+00 2.356902356902348838e+00 3.230088495575221264e-01 8.849557522123893682e-02 5.575221238938052881e-01 0.000000000000000000e+00 3.097345132743362789e-02
3.610000000000000000e+03 2.745098039215681496e+01 7.189542483660118499e+00 4.934640522875807989e+01 0.000000000000000000e+00 3.267973856209144490e+00 3.146067415730336991e-01 8.239700374531834515e-02 5.655430711610487382e-01 0.000000000000000000e+00 3.745318352059925221e-02
3.620000000000000000e+03 2.870370370370380186e+01 6.944444444444468623e+00 4.351851851851866826e+01 0.000000000000000000e+00 2.777777777777787449e+00 3.502824858757062065e-01 8.474576271186440302e-02 5.310734463276836070e-01 0.000000000000000000e+00 3.389830508474576259e-02
3.630000000000000000e+03 3.024691358024696086e+01 9.259259259259273733e+00 4.382716049382722900e+01 0.000000000000000000e+00 1.851851851851854747e+00 3.550724637681159646e-01 1.086956521739130405e-01 5.144927536231883591e-01 0.000000000000000000e+00 2.173913043478260809e-02
